Name,Search Category,Google Category,Address,Phone,Website,Latitude_URL,Longitude_URL,Google Maps URL
House of prayer church✝️,Church,Church,"MJCH+6CX, Unnamed Road, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6706146,77.6286033,https://www.google.com/maps/place/House+of+prayer+church%E2%9C%9D%EF%B8%8F/data=!4m7!3m6!1s0x3bceb559c6445b4b:0xffefae0f078cce0b!8m2!3d17.6706146!4d77.6286033!16s%2Fg%2F11r1119wmc!19sChIJS1tExlm1zjsRC86MBw-u7_8?authuser=0&hl=en&rclk=1
SEVENTH DAY ADVENTIST CENTRAL CHURCH ZAHEERABAD,Church,Church,"Sri, manik Prabhu street, Zaheerabad, Telangana 502228",,,17.6853458,77.6105373,https://www.google.com/maps/place/SEVENTH+DAY+ADVENTIST+CENTRAL+CHURCH+ZAHEERABAD/data=!4m7!3m6!1s0x3bceb58192348f9b:0x90bc138afd13687!8m2!3d17.6853458!4d77.6105373!16s%2Fg%2F11g4d8yqtz!19sChIJm480koG1zjsRhzbRrzjBCwk?authuser=0&hl=en&rclk=1
Seventh Day Adventist Town Church,Church,Church,"Registration Office Road ,Sr, manik Prabhu street, Zaheerabad, Telangana",,,17.6748112,77.6163803,https://www.google.com/maps/place/Seventh+Day+Adventist+Town+Church/data=!4m7!3m6!1s0x3bceb51299cda867:0x8ba1acbb876ead03!8m2!3d17.6748112!4d77.6163803!16s%2Fg%2F11f9zr83jt!19sChIJZ6jNmRK1zjsRA61uh7usoYs?authuser=0&hl=en&rclk=1
LEF Church,Church,Evangelical church,"50, Mumbai Highway Rd, Royal Colony, Vema Reddy colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",090109 77874,,17.6842146,77.6285285,https://www.google.com/maps/place/LEF+Church/data=!4m7!3m6!1s0x3bceb4eb7d088423:0x28e4f7e1c80927b4!8m2!3d17.6842146!4d77.6285285!16s%2Fg%2F11bzq2sgpw!19sChIJI4QIfeu0zjsRtCcJyOH35Cg?authuser=0&hl=en&rclk=1
Hyssop Penticostal Church,Church,Church,"MJHH+JQ3, Zahirabad Rural, Zaheerabad, Telangana 502318",078934 82737,,17.67901,77.6294207,https://www.google.com/maps/place/Hyssop+Penticostal+Church/data=!4m7!3m6!1s0x3bceb4eaa24a5e83:0x6fb860d1b1176701!8m2!3d17.67901!4d77.6294207!16s%2Fg%2F11g8p0zs8l!19sChIJg15Kouq0zjsRAWcXsdFguG8?authuser=0&hl=en&rclk=1
Matrumurthy Church,Church,Catholic church,"MJJF+QVC, Sairam Nagar Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6819444,77.6246256,https://www.google.com/maps/place/Matrumurthy+Church/data=!4m7!3m6!1s0x3bceb4e96358d697:0xb242ae14e25051c4!8m2!3d17.6819444!4d77.6246256!16s%2Fg%2F1tnmq55g!19sChIJl9ZYY-m0zjsRxFFQ4hSuQrI?authuser=0&hl=en&rclk=1
Church Of Christ Zaheerabad,Church,Church of Christ,"MJGG+QFF, Zahirabad Rural, Allipur, Zaheerabad, Telangana 502318",083093 70949,,17.6769334,77.6261719,https://www.google.com/maps/place/Church+Of+Christ+Zaheerabad/data=!4m7!3m6!1s0x3bceb5001d31c91d:0x2433d158060afc4a!8m2!3d17.6769334!4d77.6261719!16s%2Fg%2F11vyc9jbh3!19sChIJHckxHQC1zjsRSvwKBljRMyQ?authuser=0&hl=en&rclk=1
Methodist Town Church,Church,Methodist church,"MJH8+CWQ, Zaheerabad, Telangana 502228",,,17.6785839,77.6173538,https://www.google.com/maps/place/Methodist+Town+Church/data=!4m7!3m6!1s0x3bceb4e791c1a77d:0xcdf9c050fd4a6044!8m2!3d17.6785839!4d77.6173538!16s%2Fg%2F11fxy191b9!19sChIJfafBkee0zjsRRGBK_VDA-c0?authuser=0&hl=en&rclk=1
Bethel Apostolic Mission,Church,Apostolic church,"Brother Sailesh Adams M.Bethel Temple.( బెతేల్ మందిరం ) Bethel Apostolic Mission,Connecting With Jesus ,Church Of Living GOD,H.no.7-11,Anand Nagar Colony Pastapur, x Road, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6848245,77.6332049,https://www.google.com/maps/place/Bethel+Apostolic+Mission/data=!4m7!3m6!1s0x3bceb5387e1a7d5d:0x1a29e2da884e01e6!8m2!3d17.6848245!4d77.6332049!16s%2Fg%2F11fjzbqkf8!19sChIJXX0afji1zjsR5gFOiNriKRo?authuser=0&hl=en&rclk=1
Bethuel Methodist Church,Church,Church,"MJC5+JF5, Shanti Nagar, Zaheerabad, Telangana 502220",,,17.6715203,77.6087442,https://www.google.com/maps/place/Bethuel+Methodist+Church/data=!4m7!3m6!1s0x3bceb4df4ce99e3b:0x8e71143537023811!8m2!3d17.6715203!4d77.6087442!16s%2Fg%2F11c6y9l7rb!19sChIJO57pTN-0zjsRETgCNzUUcY4?authuser=0&hl=en&rclk=1
Elohim bethel church,Church,Church,"MJP8+4QW, Zaheerabad, Telangana 502228",,,17.6853608,77.6169571,https://www.google.com/maps/place/Elohim+bethel+church/data=!4m7!3m6!1s0x3bceb5416c875a4d:0x44b4898872a760ee!8m2!3d17.6853608!4d77.6169571!16s%2Fg%2F11s6wnydyz!19sChIJTVqHbEG1zjsR7mCncoiJtEQ?authuser=0&hl=en&rclk=1
GRACE METHODIST CHURCH,Church,Church,"Allipur, Zaheerabad, Telangana 502318",,,17.6765079,77.6277663,https://www.google.com/maps/place/GRACE+METHODIST+CHURCH/data=!4m7!3m6!1s0x3bceb5999f5f7c17:0x8dda5f08fb425a5!8m2!3d17.6765079!4d77.6277663!16s%2Fg%2F11q8810m40!19sChIJF3xfn5m1zjsRpSW0j_Cl3Qg?authuser=0&hl=en&rclk=1
Mahindra Tractor Plant Zaheerabad,Church,Manufacturer,"Mahindra and Mahindra Farm Division (Mahindra tractor plant, near, Zaheerabad - Bidar Rd, T Junction, Mahindra Nagar, Zaheerabad, Telangana 502220",000 800 100 4175,http://www.mahindra.com/,17.6867174,77.5822892,https://www.google.com/maps/place/Mahindra+Tractor+Plant+Zaheerabad/data=!4m7!3m6!1s0x3bceb56d796c3a9b:0x78090a44aead7530!8m2!3d17.6867174!4d77.5822892!16s%2Fg%2F11fz2stx97!19sChIJmzpseW21zjsRMHWtrkQKCXg?authuser=0&hl=en&rclk=1
Bethany Prayer house,Church,Place of worship,"H.no: 2-1-14 Subash Gung,, opp. Bus Stand, Zaheerabad, Telangana 502220",,,17.6801428,77.6142913,https://www.google.com/maps/place/Bethany+Prayer+house/data=!4m7!3m6!1s0x3bceb4e725cb5845:0x47c06a37227ae3b9!8m2!3d17.6801428!4d77.6142913!16s%2Fg%2F11bv3mnq57!19sChIJRVjLJee0zjsRueN6IjdqwEc?authuser=0&hl=en&rclk=1
Aryanagar church,Church,Church,"MJJ3+FJ9 Arya Nagar Colony, Zaheerabad, Telangana 502220",,,17.6811689,77.6041413,https://www.google.com/maps/place/Aryanagar+church/data=!4m7!3m6!1s0x3bceb5ed9a5c5f23:0xfea5f7a1498a3dc5!8m2!3d17.6811689!4d77.6041413!16s%2Fg%2F11kjm3h8bb!19sChIJI19cmu21zjsRxT2KSaH3pf4?authuser=0&hl=en&rclk=1
Holy Prayer Ministries,Church,Church,"MJFH+V3P, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6747062,77.6277037,https://www.google.com/maps/place/Holy+Prayer+Ministries/data=!4m7!3m6!1s0x3bceb5b6f7987c9d:0xcf768f2f1b9093a2!8m2!3d17.6747062!4d77.6277037!16s%2Fg%2F11j3w6hbtl!19sChIJnXyY97a1zjsRopOQGy-Pds8?authuser=0&hl=en&rclk=1
Church Of Christ Zaheerabad,Church,Church of Christ,"MJH4+R24, Zaheerabad, Telangana 502220",,,17.6795142,77.6050894,https://www.google.com/maps/place/Church+Of+Christ+Zaheerabad/data=!4m7!3m6!1s0x3bceb50008edba1f:0x6d21fdceb6b0cd45!8m2!3d17.6795142!4d77.6050894!16s%2Fg%2F11vyc9dd18!19sChIJH7rtCAC1zjsRRc2wts79IW0?authuser=0&hl=en&rclk=1
Berachah Prayer Fellowship Ministries,Church,Pentecostal church,"MJPJ+JG4, Mahindra colony, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6865036,77.6313422,https://www.google.com/maps/place/Berachah+Prayer+Fellowship+Ministries/data=!4m7!3m6!1s0x3bceb52cf21660e3:0xe0112bb9a104453c!8m2!3d17.6865036!4d77.6313422!16s%2Fg%2F11h1z2j57m!19sChIJ42AW8iy1zjsRPEUEobkrEeA?authuser=0&hl=en&rclk=1
Methodist Central Church Cemetery,Church,Cemetery,"Sadashiv Pet, Vema Reddy colony, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6805067,77.6297429,https://www.google.com/maps/place/Methodist+Central+Church+Cemetery/data=!4m7!3m6!1s0x3bceb506f8288b23:0xb22dd494470afe85!8m2!3d17.6805067!4d77.6297429!16s%2Fg%2F11h322zp7z!19sChIJI4so-Aa1zjsRhf4KR5TULbI?authuser=0&hl=en&rclk=1
Rev. G.B.Garden Memorial Methodist Church,Church,Church,"MJJF+C99, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.681047,77.6234707,https://www.google.com/maps/place/Rev.+G.B.Garden+Memorial+Methodist+Church/data=!4m7!3m6!1s0x3bceb5003f081b07:0xd691a4036b498f27!8m2!3d17.681047!4d77.6234707!16s%2Fg%2F11vs_84xvy!19sChIJBxsIPwC1zjsRJ49JawOkkdY?authuser=0&hl=en&rclk=1
Maranatha visvasa samajam,Church,Church,"MJPF+87V, beside Adharshnagar, Adarsh Nagar Colony, Dattagiri Colony, Zahirabad Rural, Allipur, Zaheerabad, Telangana 502318",095509 00154,,17.68587,77.6231708,https://www.google.com/maps/place/Maranatha+visvasa+samajam/data=!4m7!3m6!1s0x3bceb5001449049b:0x31ec69ac0d5f91b5!8m2!3d17.68587!4d77.6231708!16s%2Fg%2F11y3prdwbc!19sChIJmwRJFAC1zjsRtZFfDaxp7DE?authuser=0&hl=en&rclk=1
Bethel House of Prayer,Church,Church,"MJC7+69X, Unnamed Road, LIG-II Phase, Shanti Nagar, Zaheerabad, Telangana 502220",,,17.6706182,77.6134968,https://www.google.com/maps/place/Bethel+House+of+Prayer/data=!4m7!3m6!1s0x3bceb5e67a561db5:0x7baeac129011acf2!8m2!3d17.6706182!4d77.6134968!16s%2Fg%2F11h75k17pz!19sChIJtR1Weua1zjsR8qwRkBKsrns?authuser=0&hl=en&rclk=1
Methodist Church chinna hyderbad,Church,Church,"MH9Q+CR7, Medak, Telangana 502220",,,17.6685279,77.5895403,https://www.google.com/maps/place/Methodist+Church+chinna+hyderbad/data=!4m7!3m6!1s0x3bceb537903344c5:0x5332a8a83d6dbd81!8m2!3d17.6685279!4d77.5895403!16s%2Fg%2F11ny29zrc0!19sChIJxUQzkDe1zjsRgb1tPaioMlM?authuser=0&hl=en&rclk=1
Paul,Church,Church,"MJC5+QJ8 Baga reddy palli, Shivalayam Rd, Shanti Nagar, Zaheerabad, Telangana 502220",,,17.6718522,77.6090513,https://www.google.com/maps/place/Paul/data=!4m7!3m6!1s0x3bceb5006292eb41:0xd94471f634adddd1!8m2!3d17.6718522!4d77.6090513!16s%2Fg%2F11m6503z9t!19sChIJQeuSYgC1zjsR0d2tNPZxRNk?authuser=0&hl=en&rclk=1
"Agape Full Gospel Church, Zahirabad",Church,Church,"MJRV+F4F, Agape Colony, near fly over Hostle, beside Govt Girls Residential, Pasthapur, Thammadpalli, Telangana 502318",,,17.6911909,77.6428056,"https://www.google.com/maps/place/Agape+Full+Gospel+Church,+Zahirabad/data=!4m7!3m6!1s0x3bceb53109fed1ff:0x91858d96106e7622!8m2!3d17.6911909!4d77.6428056!16s%2Fg%2F11lg3sjl7c!19sChIJ_9H-CTG1zjsRInZuEJaNhZE?authuser=0&hl=en&rclk=1"
Seventh day Adventist church,Church,Seventh-day Adventist church,"MJMH+4JG Hothi k, Royal Colony, Vema Reddy colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502318",03016 806 000,,17.6828116,77.6290669,https://www.google.com/maps/place/Seventh+day+Adventist+church/data=!4m7!3m6!1s0x3bceb592cf01c0d3:0xaf153588cba88793!8m2!3d17.6828116!4d77.6290669!16s%2Fg%2F11qb4f1btj!19sChIJ08ABz5K1zjsRk4eoy4g1Fa8?authuser=0&hl=en&rclk=1
Zaheer hussain,Church,Deaf church,"MJWR+23F, Zaheerabad RTO Office Rd, Thammadpalli, Telangana 502318",,,17.6950667,77.6401582,https://www.google.com/maps/place/Zaheer+hussain/data=!4m7!3m6!1s0x3bceb5006a4099f5:0x64e5106c25347bfb!8m2!3d17.6950667!4d77.6401582!16s%2Fg%2F11lyxtxzgt!19sChIJ9ZlAagC1zjsR-3s0JWwQ5WQ?authuser=0&hl=en&rclk=1
Manna group of ministry,Church,Church,"MJ9F+R93, Zaheerabad, Telangana 502220",,,17.6695115,77.6234162,https://www.google.com/maps/place/Manna+group+of+ministry/data=!4m7!3m6!1s0x3bceb500425be225:0xc9f427ff7cf1efe1!8m2!3d17.6695115!4d77.6234162!16s%2Fg%2F11x7p_m_dp!19sChIJJeJbQgC1zjsR4e_xfP8n9Mk?authuser=0&hl=en&rclk=1
Sri Manikprabhu Temple,Temple,Hindu temple,"sri, manik prabhu street, Zaheerabad, Telangana 502228",,,17.6851222,77.6086007,https://www.google.com/maps/place/Sri+Manikprabhu+Temple/data=!4m7!3m6!1s0x3bceb4e26fbfaffd:0xa503e09a955e1e15!8m2!3d17.6851222!4d77.6086007!16s%2Fg%2F11f2xmbglk!19sChIJ_a-_b-K0zjsRFR5elZrgA6U?authuser=0&hl=en&rclk=1
"Sri venkateshwara temple zaheerabad,pastapur",Temple,Hindu temple,"plot no 60, pastapur X road, opp. Venkateshwara temple, Zahirabad Rural, Zaheerabad, Telangana 502220",,,17.6871213,77.6325925,"https://www.google.com/maps/place/Sri+venkateshwara+temple+zaheerabad,pastapur/data=!4m7!3m6!1s0x3bceb5474c97bd5d:0x6424d04498f20138!8m2!3d17.6871213!4d77.6325925!16s%2Fg%2F11fpjr4kg0!19sChIJXb2XTEe1zjsROAHymETQJGQ?authuser=0&hl=en&rclk=1"
Pochamma temple,Temple,Hindu temple,"MJPF+3X3, Sairam Nagar Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.685135,77.6249186,https://www.google.com/maps/place/Pochamma+temple/data=!4m7!3m6!1s0x3bceb5001cf60b39:0x2c45bc7562f6dd8f!8m2!3d17.685135!4d77.6249186!16s%2Fg%2F11x6skmf5g!19sChIJOQv2HAC1zjsRj932YnW8RSw?authuser=0&hl=en&rclk=1
Mahindra Tractor Plant Zaheerabad,Temple,Manufacturer,"Mahindra and Mahindra Farm Division (Mahindra tractor plant, near, Zaheerabad - Bidar Rd, T Junction, Mahindra Nagar, Zaheerabad, Telangana 502220",000 800 100 4175,http://www.mahindra.com/,17.6867174,77.5822892,https://www.google.com/maps/place/Mahindra+Tractor+Plant+Zaheerabad/data=!4m7!3m6!1s0x3bceb56d796c3a9b:0x78090a44aead7530!8m2!3d17.6867174!4d77.5822892!16s%2Fg%2F11fz2stx97!19sChIJmzpseW21zjsRMHWtrkQKCXg?authuser=0&hl=en&rclk=1
Venkateshwara temple Gadi,Temple,Hindu temple,"MJM3+2M6, Gadi Rd, Zaheerabad, Telangana 502220",,,17.6825344,77.6041389,https://www.google.com/maps/place/Venkateshwara+temple+Gadi/data=!4m7!3m6!1s0x3bceb5fe380bc907:0x591ad64a43e8f985!8m2!3d17.6825344!4d77.6041389!16s%2Fg%2F11spwyjvcg!19sChIJB8kLOP61zjsRhfnoQ0rWGlk?authuser=0&hl=en&rclk=1
"Sri Ayyappa Swamy Devalayam, Zaheerabad.",Temple,Hindu temple,"MJRQ+987, Jarasangam Road, Zaheerabad, Thammadpalli, Telangana 502318",,,17.6909242,77.6383032,"https://www.google.com/maps/place/Sri+Ayyappa+Swamy+Devalayam,+Zaheerabad./data=!4m7!3m6!1s0x3bceb4919aea8a21:0x4ec092ec0a762afb!8m2!3d17.6909242!4d77.6383032!16s%2Fg%2F11c5s69z32!19sChIJIYrqmpG0zjsR-yp2CuySwE4?authuser=0&hl=en&rclk=1"
Shivalayam,Temple,Hindu temple,"MJ95+47H, Ramnagar, Zaheerabad, Telangana 502220",,,17.6678156,77.608244,https://www.google.com/maps/place/Shivalayam/data=!4m7!3m6!1s0x3bceb4d87a5b55d9:0xbbc6f152a4f68452!8m2!3d17.6678156!4d77.608244!16s%2Fg%2F1ttpfbl1!19sChIJ2VVbeti0zjsRUoT2pFLxxrs?authuser=0&hl=en&rclk=1
SREE RAM MANDIR,Temple,Hindu temple,"MJJ4+HXF, Zaheerabad, Telangana 502228",,,17.6814474,77.6074189,https://www.google.com/maps/place/SREE+RAM+MANDIR/data=!4m7!3m6!1s0x3bceb51e229398fd:0x8797fae511878a8b!8m2!3d17.6814474!4d77.6074189!16s%2Fg%2F11crxx830y!19sChIJ_ZiTIh61zjsRi4qHEeX6l4c?authuser=0&hl=en&rclk=1
Sai Baba Mandir,Temple,Hindu temple,"MJMG+9G6, Sairam Nagar Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6834018,77.6262729,https://www.google.com/maps/place/Sai+Baba+Mandir/data=!4m7!3m6!1s0x3bceb4eb929872a5:0x70fcf77487d4c59f!8m2!3d17.6834018!4d77.6262729!16s%2Fg%2F1tdg67jv!19sChIJpXKYkuu0zjsRn8XUh3T3_HA?authuser=0&hl=en&rclk=1
Markandeshwara Mandir,Temple,Hindu temple,"MJJ5+66J, Zaheerabad, Telangana 502228",,,17.6805777,77.6080111,https://www.google.com/maps/place/Markandeshwara+Mandir/data=!4m7!3m6!1s0x3bceb4e1d6ee1f73:0x8299eb2da6ce39c4!8m2!3d17.6805777!4d77.6080111!16s%2Fg%2F11fzwffj84!19sChIJcx_u1uG0zjsRxDnOpi3rmYI?authuser=0&hl=en&rclk=1
Sri Siddeshwara Devalayam,Temple,Hindu temple,"MJV5+G28, Zaheerabad, Telangana 502220",,,17.6937785,77.6075934,https://www.google.com/maps/place/Sri+Siddeshwara+Devalayam/data=!4m7!3m6!1s0x3bceb5329e3239fd:0x1f877c1101f2b22f!8m2!3d17.6937785!4d77.6075934!16s%2Fg%2F11snh_5p1y!19sChIJ_TkynjK1zjsRL7LyARF8hx8?authuser=0&hl=en&rclk=1
"Panchamukhi Hanuman Mandir,Dattagiri Colony",Temple,Hindu temple,"MJMC+FHH, Dattagiri Colony, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6836903,77.6214996,"https://www.google.com/maps/place/Panchamukhi+Hanuman+Mandir,Dattagiri+Colony/data=!4m7!3m6!1s0x3bceb4e8d2ec2e3d:0xf94466b82a1f94d6!8m2!3d17.6836903!4d77.6214996!16s%2Fg%2F11bz10dg9w!19sChIJPS7s0ui0zjsR1pQfKrhmRPk?authuser=0&hl=en&rclk=1"
Sri Anjaneya Swami temple,Temple,Hindu temple,"MJH9+J64, 14-32, SBH Colony, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6786299,77.6184469,https://www.google.com/maps/place/Sri+Anjaneya+Swami+temple/data=!4m7!3m6!1s0x3bceb50d0f416729:0x56638a9b94d3970d!8m2!3d17.6786299!4d77.6184469!16s%2Fg%2F11txs89svd!19sChIJKWdBDw21zjsRDZfTlJuKY1Y?authuser=0&hl=en&rclk=1
Shivanageshwara Temple,Temple,Hindu temple,"SC NO:28090, Srinagar Colony, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6839764,77.6199874,https://www.google.com/maps/place/Shivanageshwara+Temple/data=!4m7!3m6!1s0x3bceb5a70db4f6a1:0xffa47f41a2f7a7a9!8m2!3d17.6839764!4d77.6199874!16s%2Fg%2F11ry3bklvn!19sChIJofa0Dae1zjsRqaf3okF_pP8?authuser=0&hl=en&rclk=1
Saraswati temple,Temple,Hindu temple,"MJMC+9MM, Dattagiri Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6834508,77.6216606,https://www.google.com/maps/place/Saraswati+temple/data=!4m7!3m6!1s0x3bceb4e8d168c45d:0xb7ee9dc7bf054131!8m2!3d17.6834508!4d77.6216606!16s%2Fg%2F11c5sbwhyn!19sChIJXcRo0ei0zjsRMUEFv8ed7rc?authuser=0&hl=en&rclk=1
Sri sangameshwara manikh prabhu mandir,Temple,Hindu temple,"MJM2+CJC, Zaheerabad, Telangana 502220",,,17.6835684,77.6015247,https://www.google.com/maps/place/Sri+sangameshwara+manikh+prabhu+mandir/data=!4m7!3m6!1s0x3bceb51bf1097eff:0xf7c3a471240cadc7!8m2!3d17.6835684!4d77.6015247!16s%2Fg%2F12llz6qg0!19sChIJ_34J8Ru1zjsRx60MJHGkw_c?authuser=0&hl=en&rclk=1
Someshwara Mandir,Temple,Hindu temple,"MJM2+M43, Zaheerabad, Telangana 502220",,,17.6841447,77.6003107,https://www.google.com/maps/place/Someshwara+Mandir/data=!4m7!3m6!1s0x3bceb51b972abe43:0x9b3db911084887c0!8m2!3d17.6841447!4d77.6003107!16s%2Fg%2F11clzv8_h2!19sChIJQ74qlxu1zjsRwIdICBG5PZs?authuser=0&hl=en&rclk=1
Sri Santoshi Matha Temple,Temple,Hindu temple,"Santosh nagar, Shanti Nagar, Zaheerabad, Telangana 502220",,,17.6711073,77.610491,https://www.google.com/maps/place/Sri+Santoshi+Matha+Temple/data=!4m7!3m6!1s0x3bceb54867e4ea61:0x6e0ad68a334a5898!8m2!3d17.6711073!4d77.610491!16s%2Fg%2F11w32k70nc!19sChIJYerkZ0i1zjsRmFhKM4rWCm4?authuser=0&hl=en&rclk=1
POCHAMMA TEMPLE ALLIPUR,Temple,Hindu temple,"MJGH+PW2, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6767599,77.6297578,https://www.google.com/maps/place/POCHAMMA+TEMPLE+ALLIPUR/data=!4m7!3m6!1s0x3bceb4c06de41c5b:0x56c38b1f83fc87c8!8m2!3d17.6767599!4d77.6297578!16s%2Fg%2F11d_bz2p1q!19sChIJWxzkbcC0zjsRyIf8gx-Lw1Y?authuser=0&hl=en&rclk=1
Om Ganesh Mandal,Temple,Hindu temple,"MJJC+253, Vidyuth Colony, Zahirabad Rural, Allipur, Zaheerabad, Telangana 502228",,,17.6800134,77.6204343,https://www.google.com/maps/place/Om+Ganesh+Mandal/data=!4m7!3m6!1s0x3bceb5e44f50a321:0x375a5cec0eb0b5e7!8m2!3d17.6800134!4d77.6204343!16s%2Fg%2F11ny1jyqw0!19sChIJIaNQT-S1zjsR57WwDuxcWjc?authuser=0&hl=en&rclk=1
Hanuman Temple,Temple,Hindu temple,"3-5-7, Near, Rammandir road, Subhash Gunj, Zaheerabad, Telangana 502220",,,17.6785104,77.6093102,https://www.google.com/maps/place/Hanuman+Temple/data=!4m7!3m6!1s0x3bceb4e1b841e421:0x72e0067bf29b3ace!8m2!3d17.6785104!4d77.6093102!16s%2Fg%2F1vnngw4h!19sChIJIeRBuOG0zjsRzjqb8nsG4HI?authuser=0&hl=en&rclk=1
Atmaram Maharaj Samadhi Mandir,Temple,Hindu temple,"MJJ4+CXJ, Zaheerabad, Telangana 502228",,,17.6810979,77.6073869,https://www.google.com/maps/place/Atmaram+Maharaj+Samadhi+Mandir/data=!4m7!3m6!1s0x3bceb51e23f754bf:0xfb3e303079aff61c!8m2!3d17.6810979!4d77.6073869!16s%2Fg%2F11gdzvfpgf!19sChIJv1T3Ix61zjsRHPaveTAwPvs?authuser=0&hl=en&rclk=1
Hanuman Mandir,Temple,Hindu temple,"MJP5+2FJ, Zaheerabad, Telangana 502228",,,17.6850977,77.608651,https://www.google.com/maps/place/Hanuman+Mandir/data=!4m7!3m6!1s0x3bceb4e26f08d2f9:0xcb0350c64f94f13e!8m2!3d17.6850977!4d77.608651!16s%2Fg%2F11df1lm7_c!19sChIJ-dIIb-K0zjsRPvGUT8ZQA8s?authuser=0&hl=en&rclk=1
Hanuman Temple,Temple,Hindu temple,"MJPH+QPP, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.6869582,77.6293238,https://www.google.com/maps/place/Hanuman+Temple/data=!4m7!3m6!1s0x3bceb4ece0a7c1e3:0xc2eeff6da2d8b009!8m2!3d17.6869582!4d77.6293238!16s%2Fg%2F11dybmqxzv!19sChIJ48Gn4Oy0zjsRCbDYom3_7sI?authuser=0&hl=en&rclk=1
Shiridi Sai Baba Temple Hall,Temple,Hindu temple,"MJMG+9MF, Sairam Nagar Colony, Shantinagar, Zahirabad Rural, Zaheerabad, Telangana 502228",,,17.6834471,77.6266694,https://www.google.com/maps/place/Shiridi+Sai+Baba+Temple+Hall/data=!4m7!3m6!1s0x3bceb5a4d13730ff:0x7a2aaba75bfb91e0!8m2!3d17.6834471!4d77.6266694!16s%2Fg%2F11ghznt3y3!19sChIJ_zA30aS1zjsR4JH7W6erKno?authuser=0&hl=en&rclk=1
Pochama temple,Temple,Hindu temple,"MJ74+C4V, temple, Ramnagar, Shanti Nagar, Zaheerabad, Telangana 502220",,,17.6636103,77.6053034,https://www.google.com/maps/place/Pochama+temple/data=!4m7!3m6!1s0x3bceb53f5ebdfcad:0xad58d4cb948d4b13!8m2!3d17.6636103!4d77.6053034!16s%2Fg%2F11ny438f7j!19sChIJrfy9Xj-1zjsRE0uNlMvUWK0?authuser=0&hl=en&rclk=1
Nagullakatta,Temple,Hindu temple,"MJM5+6J7, Zaheerabad, Telangana 502228",,,17.6830321,77.6090362,https://www.google.com/maps/place/Nagullakatta/data=!4m7!3m6!1s0x3bceb4e1f59d68cb:0xf7a5cc9d9486d730!8m2!3d17.6830321!4d77.6090362!16s%2Fg%2F11b6t3g281!19sChIJy2id9eG0zjsRMNeGlJ3Mpfc?authuser=0&hl=en&rclk=1
Aai Gudi Temple,Temple,Hindu temple,"MJ45+VV, Zaheerabad, Telangana 502220",,,17.6571802,77.6096998,https://www.google.com/maps/place/Aai+Gudi+Temple/data=!4m7!3m6!1s0x3bceb5014250eac1:0xfcc08b77d19a88f8!8m2!3d17.6571802!4d77.6096998!16s%2Fg%2F11t0r4550b!19sChIJwepQQgG1zjsR-Iia0XeLwPw?authuser=0&hl=en&rclk=1
HANUMAN MANDIR,Temple,Hindu temple,"MJGJ+QCM, Zahirabad Rural, Zaheerabad, Telangana 502318",,,17.676972,77.6310452,https://www.google.com/maps/place/HANUMAN+MANDIR/data=!4m7!3m6!1s0x3bceb4bf8b9b6c1d:0x3f384db041294afd!8m2!3d17.676972!4d77.6310452!16s%2Fg%2F11g8yx_8h6!19sChIJHWybi7-0zjsR_UopQbBNOD8?authuser=0&hl=en&rclk=1
Pargti nagar,Temple,Hindu temple,"MJ68+J52, Unnamed Road, Zaheerabad, Telangana 502220",,,17.6615099,77.6153884,https://www.google.com/maps/place/Pargti+nagar/data=!4m7!3m6!1s0x3bceb56f9fc9b329:0xcee1ae80b5c08fa5!8m2!3d17.6615099!4d77.6153884!16s%2Fg%2F11mvnmvn4x!19sChIJKbPJn2-1zjsRpY_AtYCu4c4?authuser=0&hl=en&rclk=1
Sri Maisamma Talli Devalayam,Temple,Hindu temple,"MJP5+JQV, Zaheerabad, Telangana 502228",,,17.6866227,77.6094182,https://www.google.com/maps/place/Sri+Maisamma+Talli+Devalayam/data=!4m7!3m6!1s0x3bceb50bfd6928ef:0x717a7c271075b426!8m2!3d17.6866227!4d77.6094182!16s%2Fg%2F11t3lz_hjw!19sChIJ7yhp_Qu1zjsRJrR1ECd8enE?authuser=0&hl=en&rclk=1
